order_id,order_date,quarter,region,sales_rep,product_category,product_name,customer_type,deal_size,quantity,unit_price,discount_pct,deal_value,deal_status,sale_unit_price,revenue,unit_cost,cost,gross_profit,discount_band
ORD-101857,2024-01-14,2024-Q1,South,Ronnie Prewitt,Concrete & Masonry,Concrete Mix 80lb,Retailer,Medium,657,20.81,0.1154,13672.17,Lost,18.41,0.0,16.23,0.0,0.0,10-15%
ORD-106455,2024-01-14,2024-Q1,Central,Hannah Voss,Drywall,"Moisture-Resist 5/8"" 4x12",Homebuilder,Medium,342,14.67,0.1069,5017.14,Lost,13.1,0.0,12.03,0.0,0.0,10-15%
ORD-101868,2024-01-15,2024-Q1,South,Sharon Dell,Lumber,LVL Beam 1.75x11.875,General Contractor,Small,453,6.09,0.1014,2758.77,Won,5.47,2477.91,5.24,2373.72,104.19,10-15%
ORD-106411,2024-01-15,2024-Q1,Central,DerekSullivan,Roofing,Underlayment Synthetic,Retailer,Small,38,102.92,0.068,3910.96,Won,95.93,3645.34,72.04,2737.52,907.82,5-10%
ORD-103060,2024-01-15,2024-Q1,East,Rachel Lindqvist,Concrete & Masonry,Concrete Mix 80lb,Government/Municipal,Large,1277,22.17,0.0999,28311.09,Won,19.95,25476.15,17.29,22079.33,3396.82,5-10%
ORD-100145,2024-01-15,2024-Q1,North,Priya Nadella,Hardware & Fasteners,Joist Hangers 2x8,Retailer,Small,1172,3.01,0.0468,3527.72,Won,2.87,3363.64,2.53,2965.16,398.48,0-5%
ORD-104825,2024-01-15,2024-Q1,West,Cole Sanderson,Concrete & Masonry,Brick Modular (pallet),General Contractor,Medium,747,22.25,0.0917,16620.75,Won,20.21,15096.87,17.36,12967.92,2128.95,5-10%
ORD-101729,2024-01-15,2024-Q1,South,Kayla Mendez,Hardware & Fasteners,Joist Hangers 2x8,Government/Municipal,Small,1205,2.93,0.1024,3530.65,Won,2.63,3169.15,2.46,2964.3,204.85,10-15%
ORD-100134,2024-01-15,2024-Q1,North,Tom Becker,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Homebuilder,Small,432,3.21,0.0697,1386.72,Won,2.99,1291.68,2.7,1166.4,125.28,5-10%
ORD-100156,2024-01-15,2024-Q1,North,Priya Nadella,Roofing,Underlayment Synthetic,General Contractor,Medium,219,96.37,0.0353,21105.03,Lost,92.97,0.0,67.46,0.0,0.0,0-5%
ORD-106367,2024-01-15,2024-Q1,Central,Hannah Voss,Roofing,Ridge Vent 4ft,Retailer,Large,382,92.5,0.0381,35335.0,Lost,88.98,0.0,64.75,0.0,0.0,0-5%
ORD-104747,2024-01-15,2024-Q1,West,Sam Kowalski,Concrete & Masonry,Concrete Mix 80lb,Homebuilder,Large,1283,22.6,0.0887,28995.8,Won,20.59,26416.97,17.63,22619.29,3797.68,5-10%
ORD-104788,2024-01-15,2024-Q1,West,Ava Thornton,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,215,304.54,0.0487,65476.1,Won,289.7,62285.5,201.0,43215.0,19070.5,0-5%
ORD-104694,2024-01-15,2024-Q1,West,Julia Reyes,Insulation,Blown-In Cellulose,Homebuilder,Large,1066,27.85,0.1088,29688.1,Lost,24.82,0.0,21.17,0.0,0.0,10-15%
ORD-103207,2024-01-15,2024-Q1,East,Rachel Lindqvist,Drywall,Joint Compound 4.5gal,General Contractor,Medium,1113,15.42,0.05,17162.46,Won,14.65,16305.45,12.64,14068.32,2237.13,0-5%
ORD-101845,2024-01-15,2024-Q1,South,Travis Buford,Drywall,Drywall Tape 500ft,Retailer,Medium,645,15.12,0.0932,9752.4,Won,13.71,8842.95,12.4,7998.0,844.95,5-10%
ORD-104762,2024-01-16,2024-Q1,West,Ava Thornton,Drywall,"Drywall 1/2"" 4x8",General Contractor,Medium,579,14.35,0.0863,8308.65,Won,13.11,7590.69,11.77,6814.83,775.86,5-10%
ORD-106466,2024-01-16,2024-Q1,Central,Bianca Ruiz,Lumber,"Plywood CDX 3/4""",Retailer,Small,667,5.99,0.057,3995.33,Won,5.65,3768.55,5.15,3435.05,333.5,5-10%
ORD-101837,2024-01-16,2024-Q1,South,Sharon Dell,Insulation,Blown-In Cellulose,Retailer,Medium,604,33.01,0.092,19938.04,Won,29.97,18101.88,25.09,15154.36,2947.52,5-10%
ORD-104776,2024-01-16,2024-Q1,West,Sam Kowalski,Flooring,Carpet Tile Commercial,Government/Municipal,Large,967,42.5,0.0116,41097.5,Won,42.01,40623.67,28.9,27946.3,12677.37,0-5%
ORD-106332,2024-01-16,2024-Q1,Central,Leo Castellano,Flooring,LVP Waterproof (sqft),General Contractor,Medium,514,40.6,0.052,20868.4,Lost,38.49,0.0,27.61,0.0,0.0,5-10%
ORD-101750,2024-01-16,2024-Q1,South,Ronnie Prewitt,Lumber,"OSB Sheathing 7/16""",Retailer,Medium,1167,5.73,0.2115,6686.91,Lost,4.52,0.0,4.93,0.0,0.0,20-25%
ORD-104864,2024-01-16,2024-Q1,West,Sam Kowalski,Flooring,Laminate 12mm,General Contractor,Medium,336,47.25,0.1044,15876.0,Lost,42.32,0.0,32.13,0.0,0.0,10-15%
ORD-106380,2024-01-16,2024-Q1,Central,Leo Castellano,Insulation,Blown-In Cellulose,Government/Municipal,Medium,460,28.91,0.0716,13298.6,Won,26.84,12346.4,21.97,10106.2,2240.2,5-10%
ORD-101724,2024-01-16,2024-Q1,South,Sharon Dell,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,205,3.27,0.1678,670.35,Won,2.72,557.6,2.75,563.75,-6.15,15-20%
ORD-101852,2024-01-16,2024-Q1,South,Sharon Dell,Lumber,"Plywood CDX 3/4""",Retailer,Medium,1300,7.04,0.1275,9152.0,Lost,6.14,0.0,6.05,0.0,0.0,10-15%
ORD-104761,2024-01-16,2024-Q1,West,Cole Sanderson,Insulation,Fiberglass Batt R-13,General Contractor,Medium,185,31.85,0.0565,5892.25,Won,30.05,5559.25,24.21,4478.85,1080.4,5-10%
ORD-103028,2024-01-16,2024-Q1,East,Rachel Lindqvist,Hardware & Fasteners,"Structural Screws 6""",Retailer,Small,1173,2.95,0.0872,3460.35,Won,2.69,3155.37,2.48,2909.04,246.33,5-10%
ORD-101807,2024-01-16,2024-Q1,South,Wade Hutchins,Lumber,2x4 SPF Stud 8ft,Retailer,Medium,932,6.14,0.2358,5722.48,Won,4.69,4371.08,5.28,4920.96,-549.88,20-25%
ORD-103034,2024-01-16,2024-Q1,East,Devon Park,Concrete & Masonry,Rebar #4 20ft,Retailer,Medium,238,23.12,0.0388,5502.56,Lost,22.22,0.0,18.03,0.0,0.0,0-5%
ORD-103130,2024-01-16,2024-Q1,East,Devon Park,Flooring,LVP Waterproof (sqft),Homebuilder,Medium,160,42.14,0.1057,6742.4,Won,37.68,6028.8,28.66,4585.6,1443.2,10-15%
ORD-101777,2024-01-16,2024-Q1,South,Ronnie Prewitt,Insulation,Rigid Foam R-10 4x8,Homebuilder,Medium,400,27.84,0.0903,11136.0,Won,25.33,10132.0,21.16,8464.0,1668.0,5-10%
ORD-103086,2024-01-16,2024-Q1,East,Rachel Lindqvist,Roofing,Underlayment Synthetic,General Contractor,Large,459,97.22,0.0777,44623.98,Lost,89.67,0.0,68.05,0.0,0.0,5-10%
ORD-106392,2024-01-16,2024-Q1,Central,Hannah Voss,Windows & Doors,Sliding Patio Door,General Contractor,Large,243,271.35,0.0671,65938.05,Lost,253.15,0.0,179.09,0.0,0.0,5-10%
ORD-106429,2024-01-17,2024-Q1,Central,DerekSullivan,Flooring,Engineered Hardwood Oak,DIY/Individual,Small,107,43.5,0.0813,4654.5,Won,39.96,4275.72,29.58,3165.06,1110.66,5-10%
ORD-101719,2024-01-17,2024-Q1,South,Miguel Santos,Insulation,Rigid Foam R-10 4x8,Retailer,Small,49,28.26,0.1204,1384.74,Lost,24.86,0.0,21.48,0.0,0.0,10-15%
ORD-104841,2024-01-17,2024-Q1,West,Sam Kowalski,Roofing,Architectural Shingles (sq),General Contractor,Large,560,92.61,0.0191,51861.6,Lost,90.84,0.0,64.83,0.0,0.0,0-5%
ORD-104796,2024-01-17,2024-Q1,West,Julia Reyes,Flooring,Porcelain Tile 24x24,Government/Municipal,Large,1215,46.13,0.0259,56047.95,Won,44.93,54589.95,31.37,38114.55,16475.4,0-5%
ORD-103111,2024-01-17,2024-Q1,East,Rachel Lindqvist,Roofing,Architectural Shingles (sq),General Contractor,Large,376,97.14,0.0,36524.64,Won,97.14,36524.64,68.0,25568.0,10956.64,0-5%
ORD-104693,2024-01-18,2024-Q1,West,Sam Kowalski,Drywall,"Cement Board 1/2""",Homebuilder,Medium,784,13.16,0.0722,10317.44,Won,12.21,9572.64,10.79,8459.36,1113.28,5-10%
ORD-106470,2024-01-18,2024-Q1,Central,Hannah Voss,Hardware & Fasteners,Joist Hangers 2x8,Homebuilder,Small,765,3.37,0.1031,2578.05,Won,3.02,2310.3,2.83,2164.95,145.35,10-15%
ORD-106321,2024-01-18,2024-Q1,Central,Bianca Ruiz,Concrete & Masonry,Concrete Block 8x8x16,DIY/Individual,Medium,555,24.73,0.0484,13725.15,Lost,23.53,0.0,19.29,0.0,0.0,0-5%
ORD-101794,2024-01-19,2024-Q1,South,Miguel Santos,Insulation,Mineral Wool R-23,General Contractor,Small,156,25.92,0.1558,4043.52,Won,21.88,3413.28,19.7,3073.2,340.08,15-20%
ORD-106453,2024-01-19,2024-Q1,Central,Bianca Ruiz,Insulation,Spray Foam Kit 600bf,General Contractor,Medium,319,28.79,0.0369,9184.01,Won,27.73,8845.87,21.88,6979.72,1866.15,0-5%
ORD-103036,2024-01-19,2024-Q1,East,Devon Park,Lumber,LVL Beam 1.75x11.875,DIY/Individual,Small,416,5.15,0.0271,2142.4,Won,5.01,2084.16,4.43,1842.88,241.28,0-5%
ORD-101709,2024-01-19,2024-Q1,South,Travis Buford,Windows & Doors,Sliding Patio Door,General Contractor,Medium,17,322.77,0.0761,5487.09,Won,298.22,5069.74,213.03,3621.51,1448.23,5-10%
ORD-106309,2024-01-19,2024-Q1,Central,Bianca Ruiz,Concrete & Masonry,Portland Cement 94lb,Government/Municipal,Large,2289,20.05,0.0289,45894.45,Won,19.47,44566.83,15.64,35799.96,8766.87,0-5%
ORD-103144,2024-01-19,2024-Q1,East,Andre Coleman,Roofing,Architectural Shingles (sq),Homebuilder,Large,733,89.87,0.0733,65874.71,Won,83.29,61051.57,62.91,46113.03,14938.54,5-10%
ORD-103027,2024-01-19,2024-Q1,East,Andre Coleman,Drywall,"Cement Board 1/2""",Retailer,Small,123,14.29,0.0746,1757.67,Won,13.22,1626.06,11.72,1441.56,184.5,5-10%
ORD-106381,2024-01-19,2024-Q1,Central,DerekSullivan,Flooring,Porcelain Tile 24x24,Government/Municipal,Large,1277,39.91,0.0679,50965.07,Won,37.2,47504.4,27.14,34657.78,12846.62,5-10%
ORD-100123,2024-01-19,2024-Q1,North,Marcus Preston,Windows & Doors,Vinyl Double-Hung Window,Government/Municipal,Large,137,330.61,0.0147,45293.57,Won,325.74,44626.38,218.2,29893.4,14732.98,0-5%
ORD-104832,2024-01-19,2024-Q1,West,Cole Sanderson,Roofing,Standing Seam Metal Panel,Homebuilder,Medium,132,99.6,0.0619,13147.2,Won,93.44,12334.08,69.72,9203.04,3131.04,5-10%
ORD-106378,2024-01-19,2024-Q1,Central,Leo Castellano,Insulation,Fiberglass Batt R-13,Homebuilder,Small,172,23.47,0.0685,4036.84,Won,21.86,3759.92,17.84,3068.48,691.44,5-10%
ORD-101721,2024-01-19,2024-Q1,South,Miguel Santos,Flooring,Porcelain Tile 24x24,Homebuilder,Medium,244,43.64,0.1891,10648.16,Won,35.39,8635.16,29.68,7241.92,1393.24,15-20%
ORD-101736,2024-01-20,2024-Q1,South,Travis Buford,Insulation,Fiberglass Batt R-13,DIY/Individual,Medium,309,26.17,0.1085,8086.53,Won,23.33,7208.97,19.89,6146.01,1062.96,10-15%
ORD-103196,2024-01-20,2024-Q1,East,Devon Park,Roofing,Ridge Vent 4ft,Government/Municipal,Large,655,91.9,0.0806,60194.5,Lost,84.49,0.0,64.33,0.0,0.0,5-10%
ORD-100120,2024-01-20,2024-Q1,North,Tom Becker,Flooring,Laminate 12mm,General Contractor,Large,967,45.47,0.066,43969.49,Lost,42.47,0.0,30.92,0.0,0.0,5-10%
ORD-100158,2024-01-20,2024-Q1,North,Priya Nadella,Concrete & Masonry,Portland Cement 94lb,Government/Municipal,Medium,857,19.61,0.0312,16805.77,Won,19.0,16283.0,15.3,13112.1,3170.9,0-5%
ORD-100095,2024-01-20,2024-Q1,North,Marcus Preston,Insulation,Rigid Foam R-10 4x8,Government/Municipal,Large,1071,29.87,0.0655,31990.77,Lost,27.91,0.0,22.7,0.0,0.0,5-10%
ORD-104757,2024-01-20,2024-Q1,West,Julia Reyes,Concrete & Masonry,Concrete Mix 80lb,DIY/Individual,Medium,405,21.81,0.0212,8833.05,Lost,21.35,0.0,17.01,0.0,0.0,0-5%
ORD-106314,2024-01-20,2024-Q1,Central,Owen Fletcher,Insulation,Blown-In Cellulose,DIY/Individual,Medium,286,27.12,0.0813,7756.32,Won,24.92,7127.12,20.61,5894.46,1232.66,5-10%
ORD-104801,2024-01-20,2024-Q1,West,Ava Thornton,Lumber,2x4 SPF Stud 8ft,General Contractor,Medium,1956,6.7,0.0968,13105.2,Won,6.05,11833.8,5.76,11266.56,567.24,5-10%
ORD-103180,2024-01-20,2024-Q1,East,Nina Abrams,Lumber,2x4 SPF Stud 8ft,General Contractor,Medium,2130,6.18,0.0354,13163.4,Won,5.96,12694.8,5.31,11310.3,1384.5,0-5%
ORD-104837,2024-01-20,2024-Q1,West,Maya Iyer,Hardware & Fasteners,Joist Hangers 2x8,DIY/Individual,Small,180,2.96,0.0528,532.8,Won,2.8,504.0,2.49,448.2,55.8,5-10%
ORD-104700,2024-01-20,2024-Q1,West,Brett Okafor,Insulation,Spray Foam Kit 600bf,Homebuilder,Small,79,27.84,0.0158,2199.36,Lost,27.4,0.0,21.16,0.0,0.0,0-5%
ORD-106317,2024-01-21,2024-Q1,Central,DerekSullivan,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1400,5.46,0.0433,7644.0,Lost,5.22,0.0,4.7,0.0,0.0,0-5%
ORD-100101,2024-01-21,2024-Q1,North,Tom Becker,Hardware & Fasteners,"Structural Screws 6""",Homebuilder,Small,919,3.0,0.0487,2757.0,Won,2.85,2619.15,2.52,2315.88,303.27,0-5%
ORD-101834,2024-01-21,2024-Q1,South,Ronnie Prewitt,Drywall,"Cement Board 1/2""",DIY/Individual,Small,328,13.64,0.131,4473.92,Won,11.85,3886.8,11.18,3667.04,219.76,10-15%
ORD-101864,2024-01-21,2024-Q1,South,Ronnie Prewitt,Concrete & Masonry,Concrete Block 8x8x16,DIY/Individual,Medium,341,23.82,0.1205,8122.62,Won,20.95,7143.95,18.58,6335.78,808.17,10-15%
ORD-101874,2024-01-21,2024-Q1,South,Sharon Dell,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,1256,2.8,0.0854,3516.8,Lost,2.56,0.0,2.35,0.0,0.0,5-10%
ORD-101815,2024-01-21,2024-Q1,South,Miguel Santos,Hardware & Fasteners,"Anchor Bolts 5/8""",DIY/Individual,Small,397,2.95,0.1394,1171.15,Won,2.54,1008.38,2.48,984.56,23.82,10-15%
ORD-106327,2024-01-21,2024-Q1,Central,DerekSullivan,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,421,6.06,0.065,2551.26,Won,5.67,2387.07,5.21,2193.41,193.66,5-10%
ORD-104810,2024-01-22,2024-Q1,West,Brett Okafor,Drywall,"Cement Board 1/2""",General Contractor,Medium,690,13.44,0.0556,9273.6,Won,12.69,8756.1,11.02,7603.8,1152.3,5-10%
ORD-103145,2024-01-22,2024-Q1,East,Nina Abrams,Lumber,2x4 SPF Stud 8ft,Homebuilder,Small,427,6.7,0.0674,2860.9,Won,6.25,2668.75,5.76,2459.52,209.23,5-10%
ORD-104758,2024-01-22,2024-Q1,West,Brett Okafor,Roofing,Underlayment Synthetic,Retailer,Large,476,97.33,0.0152,46329.08,Won,95.85,45624.6,68.13,32429.88,13194.72,0-5%
ORD-104696,2024-01-22,2024-Q1,West,Cole Sanderson,Roofing,Ridge Vent 4ft,General Contractor,Medium,142,95.41,0.079,13548.22,Won,87.88,12478.96,66.79,9484.18,2994.78,5-10%
ORD-104748,2024-01-22,2024-Q1,West,Cole Sanderson,Insulation,Mineral Wool R-23,Homebuilder,Medium,225,32.18,0.0862,7240.5,Won,29.41,6617.25,24.46,5503.5,1113.75,5-10%
ORD-101810,2024-01-22,2024-Q1,South,Travis Buford,Drywall,"Cement Board 1/2""",Homebuilder,Medium,1278,14.87,0.1291,19003.86,Won,12.95,16550.1,12.19,15578.82,971.28,10-15%
ORD-104771,2024-01-22,2024-Q1,West,Cole Sanderson,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,570,6.42,0.0537,3659.4,Won,6.08,3465.6,5.52,3146.4,319.2,5-10%
ORD-106422,2024-01-22,2024-Q1,Central,Owen Fletcher,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,505,6.27,0.0302,3166.35,Won,6.08,3070.4,5.39,2721.95,348.45,0-5%
ORD-106376,2024-01-22,2024-Q1,Central,Bianca Ruiz,Insulation,Rigid Foam R-10 4x8,Homebuilder,Medium,594,26.07,0.0576,15485.58,Won,24.57,14594.58,19.81,11767.14,2827.44,5-10%
ORD-106366,2024-01-22,2024-Q1,Central,DerekSullivan,Roofing,Ridge Vent 4ft,Retailer,Large,412,89.02,0.0367,36676.24,Won,85.75,35329.0,62.31,25671.72,9657.28,0-5%
ORD-104827,2024-01-22,2024-Q1,West,Maya Iyer,Flooring,Porcelain Tile 24x24,General Contractor,Large,591,45.84,0.0784,27091.44,Won,42.25,24969.75,31.17,18421.47,6548.28,5-10%
ORD-106467,2024-01-22,2024-Q1,Central,Hannah Voss,Insulation,Mineral Wool R-23,Homebuilder,Medium,187,27.43,0.0503,5129.41,Won,26.05,4871.35,20.85,3898.95,972.4,5-10%
ORD-104730,2024-01-23,2024-Q1,West,Maya Iyer,Lumber,LVL Beam 1.75x11.875,General Contractor,Medium,1147,5.55,0.0468,6365.85,Won,5.29,6067.63,4.77,5471.19,596.44,0-5%
ORD-103167,2024-01-23,2024-Q1,East,Sofia Marchetti,Roofing,TPO Membrane 60mil,Retailer,Large,350,98.78,0.0458,34573.0,Lost,94.26,0.0,69.15,0.0,0.0,0-5%
ORD-100173,2024-01-23,2024-Q1,North,Grant Holloway,Insulation,Fiberglass Batt R-13,General Contractor,Medium,859,26.9,0.0494,23107.1,Lost,25.57,0.0,20.44,0.0,0.0,0-5%
ORD-101800,2024-01-23,2024-Q1,South,Miguel Santos,Hardware & Fasteners,Joist Hangers 2x8,Retailer,Small,340,2.59,0.0995,880.6,Won,2.33,792.2,2.18,741.2,51.0,5-10%
ORD-106419,2024-01-23,2024-Q1,Central,Owen Fletcher,Windows & Doors,Fiberglass Entry Door,Homebuilder,Large,218,350.77,0.0845,76467.86,Won,321.14,70008.52,231.51,50469.18,19539.34,5-10%
ORD-100062,2024-01-23,2024-Q1,North,Priya Nadella,Roofing,TPO Membrane 60mil,General Contractor,Large,381,92.48,0.0884,35234.88,Won,84.3,32118.3,64.74,24665.94,7452.36,5-10%
ORD-101801,2024-01-23,2024-Q1,South,Sharon Dell,Lumber,2x6 Pressure-Treated 12ft,Retailer,Medium,1506,6.04,0.0851,9096.24,Won,5.53,8328.18,5.19,7816.14,512.04,5-10%
ORD-101755,2024-01-23,2024-Q1,South,Ronnie Prewitt,Insulation,Rigid Foam R-10 4x8,Retailer,Medium,419,28.38,0.1164,11891.22,Won,25.08,10508.52,21.57,9037.83,1470.69,10-15%
ORD-103114,2024-01-23,2024-Q1,East,Sofia Marchetti,Lumber,"Plywood CDX 3/4""",Homebuilder,Medium,2394,5.16,0.0907,12353.04,Won,4.69,11227.86,4.44,10629.36,598.5,5-10%
ORD-106361,2024-01-23,2024-Q1,Central,Owen Fletcher,Windows & Doors,Impact-Rated Window,Homebuilder,Large,116,286.02,0.0705,33178.32,Lost,265.86,0.0,188.77,0.0,0.0,5-10%
ORD-104705,2024-01-23,2024-Q1,West,Cole Sanderson,Concrete & Masonry,Portland Cement 94lb,Government/Municipal,Large,2018,20.47,0.1091,41308.46,Won,18.24,36808.32,15.97,32227.46,4580.86,10-15%
ORD-106307,2024-01-23,2024-Q1,Central,Bianca Ruiz,Hardware & Fasteners,"Structural Screws 6""",General Contractor,Small,243,2.96,0.0401,719.28,Won,2.84,690.12,2.49,605.07,85.05,0-5%
ORD-106312,2024-01-23,2024-Q1,Central,DerekSullivan,Drywall,"Drywall 1/2"" 4x8",DIY/Individual,Medium,527,11.58,0.0681,6102.66,Won,10.79,5686.33,9.5,5006.5,679.83,5-10%
ORD-100107,2024-01-23,2024-Q1,North,Tom Becker,Roofing,TPO Membrane 60mil,General Contractor,Large,630,103.63,0.0274,65286.9,Won,100.79,63497.7,72.54,45700.2,17797.5,0-5%
ORD-101713,2024-01-24,2024-Q1,South,Ronnie Prewitt,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,825,2.76,0.1838,2277.0,Lost,2.25,0.0,2.32,0.0,0.0,15-20%
ORD-106371,2024-01-24,2024-Q1,Central,Leo Castellano,Roofing,Architectural Shingles (sq),DIY/Individual,Medium,79,94.93,0.0989,7499.47,Won,85.54,6757.66,66.45,5249.55,1508.11,5-10%
ORD-106418,2024-01-24,2024-Q1,Central,DerekSullivan,Flooring,LVP Waterproof (sqft),Homebuilder,Large,849,42.89,0.044,36413.61,Lost,41.0,0.0,29.17,0.0,0.0,0-5%
ORD-106359,2024-01-24,2024-Q1,Central,Bianca Ruiz,Lumber,"OSB Sheathing 7/16""",General Contractor,Medium,1248,5.19,0.0635,6477.12,Won,4.86,6065.28,4.46,5566.08,499.2,5-10%
ORD-106386,2024-01-24,2024-Q1,Central,Bianca Ruiz,Concrete & Masonry,Portland Cement 94lb,General Contractor,Medium,1086,20.24,0.0673,21980.64,Won,18.88,20503.68,15.79,17147.94,3355.74,5-10%
ORD-104702,2024-01-24,2024-Q1,West,Brett Okafor,Insulation,Rigid Foam R-10 4x8,General Contractor,Medium,847,27.6,0.053,23377.2,Won,26.14,22140.58,20.98,17770.06,4370.52,5-10%
ORD-101851,2024-01-24,2024-Q1,South,Travis Buford,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,60,3.06,0.082,183.6,Won,2.81,168.6,2.57,154.2,14.4,5-10%
ORD-100088,2024-01-24,2024-Q1,North,Tom Becker,Concrete & Masonry,Concrete Block 8x8x16,Homebuilder,Large,1458,24.4,0.0238,35575.2,Lost,23.82,0.0,19.03,0.0,0.0,0-5%
ORD-103026,2024-01-24,2024-Q1,East,Sofia Marchetti,Lumber,"Plywood CDX 3/4""",Homebuilder,Small,635,6.32,0.034,4013.2,Lost,6.1,0.0,5.44,0.0,0.0,0-5%
ORD-106311,2024-01-24,2024-Q1,Central,Leo Castellano,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,124,5.53,0.0572,685.72,Lost,5.21,0.0,4.76,0.0,0.0,5-10%
ORD-103072,2024-01-24,2024-Q1,East,Sofia Marchetti,Windows & Doors,Impact-Rated Window,General Contractor,Large,156,287.02,0.0507,44775.12,Lost,272.48,0.0,189.43,0.0,0.0,5-10%
ORD-106397,2024-01-24,2024-Q1,Central,Hannah Voss,Concrete & Masonry,Concrete Mix 80lb,Homebuilder,Large,1841,21.38,0.0632,39360.58,Lost,20.03,0.0,16.68,0.0,0.0,5-10%
ORD-100162,2024-01-25,2024-Q1,North,Dana Whitfield,Windows & Doors,Impact-Rated Window,General Contractor,Medium,17,305.91,0.0937,5200.47,Won,277.26,4713.42,201.9,3432.3,1281.12,5-10%
ORD-104718,2024-01-25,2024-Q1,West,Brett Okafor,Flooring,LVP Waterproof (sqft),General Contractor,Medium,173,43.14,0.0664,7463.22,Won,40.28,6968.44,29.34,5075.82,1892.62,5-10%
ORD-106444,2024-01-25,2024-Q1,Central,Leo Castellano,Roofing,Architectural Shingles (sq),Government/Municipal,Large,666,101.86,0.1072,67838.76,Won,90.95,60572.7,71.3,47485.8,13086.9,10-15%
ORD-106405,2024-01-25,2024-Q1,Central,Leo Castellano,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,352,6.07,0.0588,2136.64,Won,5.71,2009.92,5.22,1837.44,172.48,5-10%
ORD-106406,2024-01-25,2024-Q1,Central,Leo Castellano,Insulation,Blown-In Cellulose,Government/Municipal,Medium,705,24.71,0.0188,17420.55,Lost,24.25,0.0,18.78,0.0,0.0,0-5%
ORD-103210,2024-01-25,2024-Q1,East,Andre Coleman,Flooring,Engineered Hardwood Oak,Homebuilder,Large,668,46.84,0.073,31289.12,Lost,43.42,0.0,31.85,0.0,0.0,5-10%
ORD-101814,2024-01-25,2024-Q1,South,Travis Buford,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1095,6.07,0.1922,6646.65,Lost,4.9,0.0,5.22,0.0,0.0,15-20%
ORD-106363,2024-01-26,2024-Q1,Central,Leo Castellano,Roofing,Standing Seam Metal Panel,Government/Municipal,Large,894,85.16,0.0561,76133.04,Won,80.38,71859.72,59.61,53291.34,18568.38,5-10%
ORD-100037,2024-01-26,2024-Q1,North,Dana Whitfield,Roofing,Architectural Shingles (sq),General Contractor,Large,619,104.05,0.0629,64406.95,Lost,97.51,0.0,72.83,0.0,0.0,5-10%
ORD-103185,2024-01-26,2024-Q1,East,Devon Park,Roofing,Architectural Shingles (sq),Government/Municipal,Large,767,106.8,0.0533,81915.6,Won,101.11,77551.37,74.76,57340.92,20210.45,5-10%
ORD-103151,2024-01-26,2024-Q1,East,Sofia Marchetti,Flooring,Porcelain Tile 24x24,General Contractor,Large,572,46.03,0.0395,26329.16,Won,44.21,25288.12,31.3,17903.6,7384.52,0-5%
ORD-106424,2024-01-26,2024-Q1,Central,Hannah Voss,Flooring,LVP Waterproof (sqft),Homebuilder,Large,689,44.1,0.0722,30384.9,Lost,40.92,0.0,29.99,0.0,0.0,5-10%
ORD-104708,2024-01-26,2024-Q1,West,Brett Okafor,Drywall,"Cement Board 1/2""",Homebuilder,Medium,853,14.85,0.0267,12667.05,Won,14.45,12325.85,12.18,10389.54,1936.31,0-5%
ORD-104799,2024-01-26,2024-Q1,West,Maya Iyer,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Government/Municipal,Small,993,3.48,0.0448,3455.64,Won,3.32,3296.76,2.92,2899.56,397.2,0-5%
ORD-100146,2024-01-26,2024-Q1,North,Marcus Preston,Windows & Doors,Fiberglass Entry Door,Government/Municipal,Large,289,325.28,0.0,94005.92,Lost,325.28,0.0,214.68,0.0,0.0,0-5%
ORD-103025,2024-01-26,2024-Q1,East,Devon Park,Roofing,Architectural Shingles (sq),General Contractor,Medium,75,99.47,0.0503,7460.25,Lost,94.47,0.0,69.63,0.0,0.0,5-10%
ORD-100152,2024-01-27,2024-Q1,North,Marcus Preston,Flooring,Engineered Hardwood Oak,Retailer,Medium,451,44.78,0.0228,20195.78,Lost,43.76,0.0,30.45,0.0,0.0,0-5%
ORD-100056,2024-01-27,2024-Q1,North,Dana Whitfield,Lumber,"Plywood CDX 3/4""",Homebuilder,Small,649,5.04,0.0161,3270.96,Won,4.96,3219.04,4.33,2810.17,408.87,0-5%
ORD-104727,2024-01-27,2024-Q1,West,Ava Thornton,Drywall,Drywall Tape 500ft,DIY/Individual,Small,113,13.9,0.0735,1570.7,Won,12.88,1455.44,11.4,1288.2,167.24,5-10%
